,gene_id,database,kegg_id
22674,SAOUHSC_02496,KEGG_pathway,GO:0044424
22675,SAOUHSC_02496,KEGG_pathway,GO:0044444
22676,SAOUHSC_02496,KEGG_pathway,GO:0044445
22677,SAOUHSC_02496,KEGG_pathway,GO:0044446
22678,SAOUHSC_02496,KEGG_pathway,GO:0044464
22679,SAOUHSC_02496,KEGG_pathway,GO:0071704
22680,SAOUHSC_02496,KEGG_pathway,GO:0097159
22681,SAOUHSC_02496,KEGG_pathway,GO:1901363
22682,SAOUHSC_02496,KEGG_pathway,GO:1901564
22683,SAOUHSC_02496,KEGG_pathway,GO:1901566
22684,SAOUHSC_02496,KEGG_pathway,GO:1901576
22685,SAOUHSC_02496,KEGG_pathway,GO:1990904
22686,SAOUHSC_02498,KEGG_pathway,GO:0003674
22687,SAOUHSC_02498,KEGG_pathway,GO:0003735
22688,SAOUHSC_02498,KEGG_pathway,GO:0005198
22689,SAOUHSC_02498,KEGG_pathway,GO:0005575
22690,SAOUHSC_02498,KEGG_pathway,GO:0005622
22691,SAOUHSC_02498,KEGG_pathway,GO:0005623
22692,SAOUHSC_02498,KEGG_pathway,GO:0005737
22693,SAOUHSC_02498,KEGG_pathway,GO:0005829
22694,SAOUHSC_02498,KEGG_pathway,GO:0005840
22695,SAOUHSC_02498,KEGG_pathway,GO:0015935
22696,SAOUHSC_02498,KEGG_pathway,GO:0022626
22697,SAOUHSC_02498,KEGG_pathway,GO:0022627
22698,SAOUHSC_02498,KEGG_pathway,GO:0032991
22699,SAOUHSC_02498,KEGG_pathway,GO:0043226
22700,SAOUHSC_02498,KEGG_pathway,GO:0043228
22701,SAOUHSC_02498,KEGG_pathway,GO:0043229
22702,SAOUHSC_02498,KEGG_pathway,GO:0043232
22703,SAOUHSC_02498,KEGG_pathway,GO:0044391
22704,SAOUHSC_02498,KEGG_pathway,GO:0044422
22705,SAOUHSC_02498,KEGG_pathway,GO:0044424
22706,SAOUHSC_02498,KEGG_pathway,GO:0044444
22707,SAOUHSC_02498,KEGG_pathway,GO:0044445
22708,SAOUHSC_02498,KEGG_pathway,GO:0044446
22709,SAOUHSC_02498,KEGG_pathway,GO:0044464
22710,SAOUHSC_02498,KEGG_pathway,GO:1990904
22711,SAOUHSC_02499,KEGG_pathway,-
22712,SAOUHSC_02500,KEGG_pathway,GO:0000027
22713,SAOUHSC_02500,KEGG_pathway,GO:0003674
22714,SAOUHSC_02500,KEGG_pathway,GO:0003676
22715,SAOUHSC_02500,KEGG_pathway,GO:0003723
22716,SAOUHSC_02500,KEGG_pathway,GO:0003735
22717,SAOUHSC_02500,KEGG_pathway,GO:0005198
22718,SAOUHSC_02500,KEGG_pathway,GO:0005488
22719,SAOUHSC_02500,KEGG_pathway,GO:0005575
22720,SAOUHSC_02500,KEGG_pathway,GO:0005622
22721,SAOUHSC_02500,KEGG_pathway,GO:0005623
22722,SAOUHSC_02500,KEGG_pathway,GO:0005737
22723,SAOUHSC_02500,KEGG_pathway,GO:0005829
22724,SAOUHSC_02500,KEGG_pathway,GO:0005840
22725,SAOUHSC_02500,KEGG_pathway,GO:0006412
22726,SAOUHSC_02500,KEGG_pathway,GO:0006518
22727,SAOUHSC_02500,KEGG_pathway,GO:0006807
22728,SAOUHSC_02500,KEGG_pathway,GO:0006996
22729,SAOUHSC_02500,KEGG_pathway,GO:0008150
22730,SAOUHSC_02500,KEGG_pathway,GO:0008152
22731,SAOUHSC_02500,KEGG_pathway,GO:0009058
22732,SAOUHSC_02500,KEGG_pathway,GO:0009059
22733,SAOUHSC_02500,KEGG_pathway,GO:0009987
22734,SAOUHSC_02500,KEGG_pathway,GO:0010467
22735,SAOUHSC_02500,KEGG_pathway,GO:0015934
22736,SAOUHSC_02500,KEGG_pathway,GO:0016043
22737,SAOUHSC_02500,KEGG_pathway,GO:0019538
22738,SAOUHSC_02500,KEGG_pathway,GO:0022607
22739,SAOUHSC_02500,KEGG_pathway,GO:0022613
22740,SAOUHSC_02500,KEGG_pathway,GO:0022618
22741,SAOUHSC_02500,KEGG_pathway,GO:0022625
22742,SAOUHSC_02500,KEGG_pathway,GO:0022626
22743,SAOUHSC_02500,KEGG_pathway,GO:0032991
22744,SAOUHSC_02500,KEGG_pathway,GO:0034622
22745,SAOUHSC_02500,KEGG_pathway,GO:0034641
22746,SAOUHSC_02500,KEGG_pathway,GO:0034645
22747,SAOUHSC_02500,KEGG_pathway,GO:0042254
22748,SAOUHSC_02500,KEGG_pathway,GO:0042255
22749,SAOUHSC_02500,KEGG_pathway,GO:0042273
22750,SAOUHSC_02500,KEGG_pathway,GO:0043043
22751,SAOUHSC_02500,KEGG_pathway,GO:0043170
22752,SAOUHSC_02500,KEGG_pathway,GO:0043226
22753,SAOUHSC_02500,KEGG_pathway,GO:0043228
22754,SAOUHSC_02500,KEGG_pathway,GO:0043229
22755,SAOUHSC_02500,KEGG_pathway,GO:0043232
22756,SAOUHSC_02500,KEGG_pathway,GO:0043603
22757,SAOUHSC_02500,KEGG_pathway,GO:0043604
22758,SAOUHSC_02500,KEGG_pathway,GO:0043933
22759,SAOUHSC_02500,KEGG_pathway,GO:0044085
22760,SAOUHSC_02500,KEGG_pathway,GO:0044237
22761,SAOUHSC_02500,KEGG_pathway,GO:0044238
22762,SAOUHSC_02500,KEGG_pathway,GO:0044249
22763,SAOUHSC_02500,KEGG_pathway,GO:0044260
22764,SAOUHSC_02500,KEGG_pathway,GO:0044267
22765,SAOUHSC_02500,KEGG_pathway,GO:0044271
22766,SAOUHSC_02500,KEGG_pathway,GO:0044391
22767,SAOUHSC_02500,KEGG_pathway,GO:0044422
22768,SAOUHSC_02500,KEGG_pathway,GO:0044424
22769,SAOUHSC_02500,KEGG_pathway,GO:0044444
22770,SAOUHSC_02500,KEGG_pathway,GO:0044445
22771,SAOUHSC_02500,KEGG_pathway,GO:0044446
22772,SAOUHSC_02500,KEGG_pathway,GO:0044464
22773,SAOUHSC_02500,KEGG_pathway,GO:0065003
22774,SAOUHSC_02500,KEGG_pathway,GO:0070925
22775,SAOUHSC_02500,KEGG_pathway,GO:0071704
22776,SAOUHSC_02500,KEGG_pathway,GO:0071826
22777,SAOUHSC_02500,KEGG_pathway,GO:0071840
22778,SAOUHSC_02500,KEGG_pathway,GO:0097159
22779,SAOUHSC_02500,KEGG_pathway,GO:1901363
22780,SAOUHSC_02500,KEGG_pathway,GO:1901564
22781,SAOUHSC_02500,KEGG_pathway,GO:1901566
22782,SAOUHSC_02500,KEGG_pathway,GO:1901576
22783,SAOUHSC_02500,KEGG_pathway,GO:1990904
22784,SAOUHSC_02501,KEGG_pathway,GO:0005575
22785,SAOUHSC_02501,KEGG_pathway,GO:0005622
22786,SAOUHSC_02501,KEGG_pathway,GO:0005623
22787,SAOUHSC_02501,KEGG_pathway,GO:0005737
22788,SAOUHSC_02501,KEGG_pathway,GO:0005829
22789,SAOUHSC_02501,KEGG_pathway,GO:0005840
22790,SAOUHSC_02501,KEGG_pathway,GO:0006412
22791,SAOUHSC_02501,KEGG_pathway,GO:0006518
22792,SAOUHSC_02501,KEGG_pathway,GO:0006807
22793,SAOUHSC_02501,KEGG_pathway,GO:0008150
22794,SAOUHSC_02501,KEGG_pathway,GO:0008152
22795,SAOUHSC_02501,KEGG_pathway,GO:0009058
22796,SAOUHSC_02501,KEGG_pathway,GO:0009059
22797,SAOUHSC_02501,KEGG_pathway,GO:0009987
22798,SAOUHSC_02501,KEGG_pathway,GO:0010467
22799,SAOUHSC_02501,KEGG_pathway,GO:0015934
22800,SAOUHSC_02501,KEGG_pathway,GO:0019538
22801,SAOUHSC_02501,KEGG_pathway,GO:0022625
22802,SAOUHSC_02501,KEGG_pathway,GO:0022626
22803,SAOUHSC_02501,KEGG_pathway,GO:0032991
22804,SAOUHSC_02501,KEGG_pathway,GO:0034641
22805,SAOUHSC_02501,KEGG_pathway,GO:0034645
22806,SAOUHSC_02501,KEGG_pathway,GO:0043043
22807,SAOUHSC_02501,KEGG_pathway,GO:0043170
22808,SAOUHSC_02501,KEGG_pathway,GO:0043226
22809,SAOUHSC_02501,KEGG_pathway,GO:0043228
22810,SAOUHSC_02501,KEGG_pathway,GO:0043229
22811,SAOUHSC_02501,KEGG_pathway,GO:0043232
22812,SAOUHSC_02501,KEGG_pathway,GO:0043603
22813,SAOUHSC_02501,KEGG_pathway,GO:0043604
22814,SAOUHSC_02501,KEGG_pathway,GO:0044237
22815,SAOUHSC_02501,KEGG_pathway,GO:0044238
22816,SAOUHSC_02501,KEGG_pathway,GO:0044249
22817,SAOUHSC_02501,KEGG_pathway,GO:0044260
22818,SAOUHSC_02501,KEGG_pathway,GO:0044267
22819,SAOUHSC_02501,KEGG_pathway,GO:0044271
22820,SAOUHSC_02501,KEGG_pathway,GO:0044391
22821,SAOUHSC_02501,KEGG_pathway,GO:0044422
22822,SAOUHSC_02501,KEGG_pathway,GO:0044424
22823,SAOUHSC_02501,KEGG_pathway,GO:0044444
22824,SAOUHSC_02501,KEGG_pathway,GO:0044445
22825,SAOUHSC_02501,KEGG_pathway,GO:0044446
22826,SAOUHSC_02501,KEGG_pathway,GO:0044464
22827,SAOUHSC_02501,KEGG_pathway,GO:0071704
22828,SAOUHSC_02501,KEGG_pathway,GO:1901564
22829,SAOUHSC_02501,KEGG_pathway,GO:1901566
22830,SAOUHSC_02501,KEGG_pathway,GO:1901576
22831,SAOUHSC_02501,KEGG_pathway,GO:1990904
22832,SAOUHSC_02502,KEGG_pathway,GO:0003674
22833,SAOUHSC_02502,KEGG_pathway,GO:0003676
22834,SAOUHSC_02502,KEGG_pathway,GO:0003723
22835,SAOUHSC_02502,KEGG_pathway,GO:0003735
22836,SAOUHSC_02502,KEGG_pathway,GO:0005198
22837,SAOUHSC_02502,KEGG_pathway,GO:0005488
22838,SAOUHSC_02502,KEGG_pathway,GO:0005575
22839,SAOUHSC_02502,KEGG_pathway,GO:0005622
22840,SAOUHSC_02502,KEGG_pathway,GO:0005623
22841,SAOUHSC_02502,KEGG_pathway,GO:0005737
22842,SAOUHSC_02502,KEGG_pathway,GO:0005829
22843,SAOUHSC_02502,KEGG_pathway,GO:0005840
22844,SAOUHSC_02502,KEGG_pathway,GO:0015934
22845,SAOUHSC_02502,KEGG_pathway,GO:0019843
22846,SAOUHSC_02502,KEGG_pathway,GO:0022625
22847,SAOUHSC_02502,KEGG_pathway,GO:0022626
22848,SAOUHSC_02502,KEGG_pathway,GO:0032991
22849,SAOUHSC_02502,KEGG_pathway,GO:0043226
22850,SAOUHSC_02502,KEGG_pathway,GO:0043228
22851,SAOUHSC_02502,KEGG_pathway,GO:0043229
22852,SAOUHSC_02502,KEGG_pathway,GO:0043232
22853,SAOUHSC_02502,KEGG_pathway,GO:0044391
22854,SAOUHSC_02502,KEGG_pathway,GO:0044422
22855,SAOUHSC_02502,KEGG_pathway,GO:0044424
22856,SAOUHSC_02502,KEGG_pathway,GO:0044444
22857,SAOUHSC_02502,KEGG_pathway,GO:0044445
22858,SAOUHSC_02502,KEGG_pathway,GO:0044446
22859,SAOUHSC_02502,KEGG_pathway,GO:0044464
22860,SAOUHSC_02502,KEGG_pathway,GO:0070180
22861,SAOUHSC_02502,KEGG_pathway,GO:0097159
22862,SAOUHSC_02502,KEGG_pathway,GO:1901363
22863,SAOUHSC_02502,KEGG_pathway,GO:1990904
22864,SAOUHSC_02503,KEGG_pathway,GO:0003674
22865,SAOUHSC_02503,KEGG_pathway,GO:0003735
22866,SAOUHSC_02503,KEGG_pathway,GO:0005198
22867,SAOUHSC_02503,KEGG_pathway,GO:0005575
22868,SAOUHSC_02503,KEGG_pathway,GO:0005622
22869,SAOUHSC_02503,KEGG_pathway,GO:0005623
22870,SAOUHSC_02503,KEGG_pathway,GO:0005737
22871,SAOUHSC_02503,KEGG_pathway,GO:0005829
22872,SAOUHSC_02503,KEGG_pathway,GO:0005840
22873,SAOUHSC_02503,KEGG_pathway,GO:0006412
22874,SAOUHSC_02503,KEGG_pathway,GO:0006518
22875,SAOUHSC_02503,KEGG_pathway,GO:0006807
22876,SAOUHSC_02503,KEGG_pathway,GO:0008150
22877,SAOUHSC_02503,KEGG_pathway,GO:0008152
22878,SAOUHSC_02503,KEGG_pathway,GO:0009058
22879,SAOUHSC_02503,KEGG_pathway,GO:0009059
22880,SAOUHSC_02503,KEGG_pathway,GO:0009987
22881,SAOUHSC_02503,KEGG_pathway,GO:0010467
22882,SAOUHSC_02503,KEGG_pathway,GO:0015935
22883,SAOUHSC_02503,KEGG_pathway,GO:0019538
22884,SAOUHSC_02503,KEGG_pathway,GO:0022626
22885,SAOUHSC_02503,KEGG_pathway,GO:0022627
22886,SAOUHSC_02503,KEGG_pathway,GO:0032991
22887,SAOUHSC_02503,KEGG_pathway,GO:0034641
22888,SAOUHSC_02503,KEGG_pathway,GO:0034645
22889,SAOUHSC_02503,KEGG_pathway,GO:0043043
22890,SAOUHSC_02503,KEGG_pathway,GO:0043170
22891,SAOUHSC_02503,KEGG_pathway,GO:0043226
22892,SAOUHSC_02503,KEGG_pathway,GO:0043228
22893,SAOUHSC_02503,KEGG_pathway,GO:0043229
22894,SAOUHSC_02503,KEGG_pathway,GO:0043232
22895,SAOUHSC_02503,KEGG_pathway,GO:0043603
22896,SAOUHSC_02503,KEGG_pathway,GO:0043604
22897,SAOUHSC_02503,KEGG_pathway,GO:0044237
22898,SAOUHSC_02503,KEGG_pathway,GO:0044238
22899,SAOUHSC_02503,KEGG_pathway,GO:0044249
22900,SAOUHSC_02503,KEGG_pathway,GO:0044260
22901,SAOUHSC_02503,KEGG_pathway,GO:0044267
22902,SAOUHSC_02503,KEGG_pathway,GO:0044271
22903,SAOUHSC_02503,KEGG_pathway,GO:0044391
22904,SAOUHSC_02503,KEGG_pathway,GO:0044422
22905,SAOUHSC_02503,KEGG_pathway,GO:0044424
22906,SAOUHSC_02503,KEGG_pathway,GO:0044444
22907,SAOUHSC_02503,KEGG_pathway,GO:0044445
22908,SAOUHSC_02503,KEGG_pathway,GO:0044446
22909,SAOUHSC_02503,KEGG_pathway,GO:0044464
22910,SAOUHSC_02503,KEGG_pathway,GO:0071704
22911,SAOUHSC_02503,KEGG_pathway,GO:1901564
22912,SAOUHSC_02503,KEGG_pathway,GO:1901566
22913,SAOUHSC_02503,KEGG_pathway,GO:1901576
22914,SAOUHSC_02503,KEGG_pathway,GO:1990904
22915,SAOUHSC_02504,KEGG_pathway,GO:0005575
22916,SAOUHSC_02504,KEGG_pathway,GO:0005622
22917,SAOUHSC_02504,KEGG_pathway,GO:0005623
22918,SAOUHSC_02504,KEGG_pathway,GO:0005737
22919,SAOUHSC_02504,KEGG_pathway,GO:0005829
22920,SAOUHSC_02504,KEGG_pathway,GO:0005840
22921,SAOUHSC_02504,KEGG_pathway,GO:0015934
22922,SAOUHSC_02504,KEGG_pathway,GO:0022625
22923,SAOUHSC_02504,KEGG_pathway,GO:0022626
22924,SAOUHSC_02504,KEGG_pathway,GO:0032991
22925,SAOUHSC_02504,KEGG_pathway,GO:0043226
22926,SAOUHSC_02504,KEGG_pathway,GO:0043228
22927,SAOUHSC_02504,KEGG_pathway,GO:0043229
22928,SAOUHSC_02504,KEGG_pathway,GO:0043232
22929,SAOUHSC_02504,KEGG_pathway,GO:0044391
22930,SAOUHSC_02504,KEGG_pathway,GO:0044422
22931,SAOUHSC_02504,KEGG_pathway,GO:0044424
22932,SAOUHSC_02504,KEGG_pathway,GO:0044444
22933,SAOUHSC_02504,KEGG_pathway,GO:0044445
22934,SAOUHSC_02504,KEGG_pathway,GO:0044446
22935,SAOUHSC_02504,KEGG_pathway,GO:0044464
22936,SAOUHSC_02504,KEGG_pathway,GO:1990904
22937,SAOUHSC_02505,KEGG_pathway,GO:0003674
22938,SAOUHSC_02505,KEGG_pathway,GO:0003676
22939,SAOUHSC_02505,KEGG_pathway,GO:0003723
22940,SAOUHSC_02505,KEGG_pathway,GO:0003735
22941,SAOUHSC_02505,KEGG_pathway,GO:0005198
22942,SAOUHSC_02505,KEGG_pathway,GO:0005488
22943,SAOUHSC_02505,KEGG_pathway,GO:0005575
22944,SAOUHSC_02505,KEGG_pathway,GO:0005622
22945,SAOUHSC_02505,KEGG_pathway,GO:0005623
22946,SAOUHSC_02505,KEGG_pathway,GO:0005737
22947,SAOUHSC_02505,KEGG_pathway,GO:0005829
22948,SAOUHSC_02505,KEGG_pathway,GO:0005840
22949,SAOUHSC_02505,KEGG_pathway,GO:0015934
22950,SAOUHSC_02505,KEGG_pathway,GO:0019843
22951,SAOUHSC_02505,KEGG_pathway,GO:0022625
22952,SAOUHSC_02505,KEGG_pathway,GO:0022626
22953,SAOUHSC_02505,KEGG_pathway,GO:0032991
22954,SAOUHSC_02505,KEGG_pathway,GO:0043226
22955,SAOUHSC_02505,KEGG_pathway,GO:0043228
22956,SAOUHSC_02505,KEGG_pathway,GO:0043229
22957,SAOUHSC_02505,KEGG_pathway,GO:0043232
22958,SAOUHSC_02505,KEGG_pathway,GO:0044391
22959,SAOUHSC_02505,KEGG_pathway,GO:0044422
22960,SAOUHSC_02505,KEGG_pathway,GO:0044424
22961,SAOUHSC_02505,KEGG_pathway,GO:0044444
22962,SAOUHSC_02505,KEGG_pathway,GO:0044445
22963,SAOUHSC_02505,KEGG_pathway,GO:0044446
22964,SAOUHSC_02505,KEGG_pathway,GO:0044464
22965,SAOUHSC_02505,KEGG_pathway,GO:0097159
22966,SAOUHSC_02505,KEGG_pathway,GO:1901363
22967,SAOUHSC_02505,KEGG_pathway,GO:1990904
22968,SAOUHSC_02506,KEGG_pathway,GO:0002181
22969,SAOUHSC_02506,KEGG_pathway,GO:0003674
22970,SAOUHSC_02506,KEGG_pathway,GO:0003735
22971,SAOUHSC_02506,KEGG_pathway,GO:0005198
22972,SAOUHSC_02506,KEGG_pathway,GO:0005575
22973,SAOUHSC_02506,KEGG_pathway,GO:0005622
22974,SAOUHSC_02506,KEGG_pathway,GO:0005623
22975,SAOUHSC_02506,KEGG_pathway,GO:0005737
22976,SAOUHSC_02506,KEGG_pathway,GO:0005829
22977,SAOUHSC_02506,KEGG_pathway,GO:0005840
22978,SAOUHSC_02506,KEGG_pathway,GO:0006412
22979,SAOUHSC_02506,KEGG_pathway,GO:0006518
22980,SAOUHSC_02506,KEGG_pathway,GO:0006807
22981,SAOUHSC_02506,KEGG_pathway,GO:0008150
22982,SAOUHSC_02506,KEGG_pathway,GO:0008152
22983,SAOUHSC_02506,KEGG_pathway,GO:0009058
22984,SAOUHSC_02506,KEGG_pathway,GO:0009059
22985,SAOUHSC_02506,KEGG_pathway,GO:0009987
22986,SAOUHSC_02506,KEGG_pathway,GO:0010467
22987,SAOUHSC_02506,KEGG_pathway,GO:0015935
22988,SAOUHSC_02506,KEGG_pathway,GO:0019538
22989,SAOUHSC_02506,KEGG_pathway,GO:0022626
22990,SAOUHSC_02506,KEGG_pathway,GO:0022627
22991,SAOUHSC_02506,KEGG_pathway,GO:0032991
22992,SAOUHSC_02506,KEGG_pathway,GO:0034641
22993,SAOUHSC_02506,KEGG_pathway,GO:0034645
22994,SAOUHSC_02506,KEGG_pathway,GO:0043043
22995,SAOUHSC_02506,KEGG_pathway,GO:0043170
22996,SAOUHSC_02506,KEGG_pathway,GO:0043226
22997,SAOUHSC_02506,KEGG_pathway,GO:0043228
22998,SAOUHSC_02506,KEGG_pathway,GO:0043229
22999,SAOUHSC_02506,KEGG_pathway,GO:0043232
23000,SAOUHSC_02506,KEGG_pathway,GO:0043603
23001,SAOUHSC_02506,KEGG_pathway,GO:0043604
23002,SAOUHSC_02506,KEGG_pathway,GO:0044237
23003,SAOUHSC_02506,KEGG_pathway,GO:0044238
23004,SAOUHSC_02506,KEGG_pathway,GO:0044249
23005,SAOUHSC_02506,KEGG_pathway,GO:0044260
23006,SAOUHSC_02506,KEGG_pathway,GO:0044267
23007,SAOUHSC_02506,KEGG_pathway,GO:0044271
23008,SAOUHSC_02506,KEGG_pathway,GO:0044391
23009,SAOUHSC_02506,KEGG_pathway,GO:0044422
23010,SAOUHSC_02506,KEGG_pathway,GO:0044424
23011,SAOUHSC_02506,KEGG_pathway,GO:0044444
23012,SAOUHSC_02506,KEGG_pathway,GO:0044445
23013,SAOUHSC_02506,KEGG_pathway,GO:0044446
23014,SAOUHSC_02506,KEGG_pathway,GO:0044464
23015,SAOUHSC_02506,KEGG_pathway,GO:0071704
23016,SAOUHSC_02506,KEGG_pathway,GO:1901564
23017,SAOUHSC_02506,KEGG_pathway,GO:1901566
23018,SAOUHSC_02506,KEGG_pathway,GO:1901576
23019,SAOUHSC_02506,KEGG_pathway,GO:1990904
23020,SAOUHSC_02507,KEGG_pathway,GO:0003674
23021,SAOUHSC_02507,KEGG_pathway,GO:0003735
23022,SAOUHSC_02507,KEGG_pathway,GO:0005198
23023,SAOUHSC_02507,KEGG_pathway,GO:0005575
23024,SAOUHSC_02507,KEGG_pathway,GO:0005622
23025,SAOUHSC_02507,KEGG_pathway,GO:0005623
23026,SAOUHSC_02507,KEGG_pathway,GO:0005737
23027,SAOUHSC_02507,KEGG_pathway,GO:0005829
23028,SAOUHSC_02507,KEGG_pathway,GO:0005840
23029,SAOUHSC_02507,KEGG_pathway,GO:0015934
23030,SAOUHSC_02507,KEGG_pathway,GO:0022625
23031,SAOUHSC_02507,KEGG_pathway,GO:0022626
23032,SAOUHSC_02507,KEGG_pathway,GO:0032991
23033,SAOUHSC_02507,KEGG_pathway,GO:0043226
23034,SAOUHSC_02507,KEGG_pathway,GO:0043228
23035,SAOUHSC_02507,KEGG_pathway,GO:0043229
23036,SAOUHSC_02507,KEGG_pathway,GO:0043232
23037,SAOUHSC_02507,KEGG_pathway,GO:0044391
23038,SAOUHSC_02507,KEGG_pathway,GO:0044422
23039,SAOUHSC_02507,KEGG_pathway,GO:0044424
23040,SAOUHSC_02507,KEGG_pathway,GO:0044444
23041,SAOUHSC_02507,KEGG_pathway,GO:0044445
23042,SAOUHSC_02507,KEGG_pathway,GO:0044446
23043,SAOUHSC_02507,KEGG_pathway,GO:0044464
23044,SAOUHSC_02507,KEGG_pathway,GO:1990904
23045,SAOUHSC_02508,KEGG_pathway,GO:0000028
23046,SAOUHSC_02508,KEGG_pathway,GO:0003674
23047,SAOUHSC_02508,KEGG_pathway,GO:0003735
23048,SAOUHSC_02508,KEGG_pathway,GO:0005198
23049,SAOUHSC_02508,KEGG_pathway,GO:0005575
23050,SAOUHSC_02508,KEGG_pathway,GO:0005622
23051,SAOUHSC_02508,KEGG_pathway,GO:0005623
23052,SAOUHSC_02508,KEGG_pathway,GO:0005737
23053,SAOUHSC_02508,KEGG_pathway,GO:0005829
23054,SAOUHSC_02508,KEGG_pathway,GO:0005840
23055,SAOUHSC_02508,KEGG_pathway,GO:0006996
23056,SAOUHSC_02508,KEGG_pathway,GO:0008150
23057,SAOUHSC_02508,KEGG_pathway,GO:0009987
23058,SAOUHSC_02508,KEGG_pathway,GO:0015935
23059,SAOUHSC_02508,KEGG_pathway,GO:0016043
23060,SAOUHSC_02508,KEGG_pathway,GO:0022607
23061,SAOUHSC_02508,KEGG_pathway,GO:0022613
23062,SAOUHSC_02508,KEGG_pathway,GO:0022618
23063,SAOUHSC_02508,KEGG_pathway,GO:0022626
23064,SAOUHSC_02508,KEGG_pathway,GO:0022627
23065,SAOUHSC_02508,KEGG_pathway,GO:0032991
23066,SAOUHSC_02508,KEGG_pathway,GO:0034622
23067,SAOUHSC_02508,KEGG_pathway,GO:0042254
23068,SAOUHSC_02508,KEGG_pathway,GO:0042255
23069,SAOUHSC_02508,KEGG_pathway,GO:0042274
23070,SAOUHSC_02508,KEGG_pathway,GO:0043226
23071,SAOUHSC_02508,KEGG_pathway,GO:0043228
23072,SAOUHSC_02508,KEGG_pathway,GO:0043229
23073,SAOUHSC_02508,KEGG_pathway,GO:0043232
23074,SAOUHSC_02508,KEGG_pathway,GO:0043933
23075,SAOUHSC_02508,KEGG_pathway,GO:0044085
23076,SAOUHSC_02508,KEGG_pathway,GO:0044391
23077,SAOUHSC_02508,KEGG_pathway,GO:0044422
23078,SAOUHSC_02508,KEGG_pathway,GO:0044424
23079,SAOUHSC_02508,KEGG_pathway,GO:0044444
23080,SAOUHSC_02508,KEGG_pathway,GO:0044445
23081,SAOUHSC_02508,KEGG_pathway,GO:0044446
23082,SAOUHSC_02508,KEGG_pathway,GO:0044464
23083,SAOUHSC_02508,KEGG_pathway,GO:0065003
23084,SAOUHSC_02508,KEGG_pathway,GO:0070925
23085,SAOUHSC_02508,KEGG_pathway,GO:0071826
23086,SAOUHSC_02508,KEGG_pathway,GO:0071840
23087,SAOUHSC_02508,KEGG_pathway,GO:1990904
23088,SAOUHSC_02509,KEGG_pathway,GO:0002181
23089,SAOUHSC_02509,KEGG_pathway,GO:0003674
23090,SAOUHSC_02509,KEGG_pathway,GO:0003676
23091,SAOUHSC_02509,KEGG_pathway,GO:0003723
23092,SAOUHSC_02509,KEGG_pathway,GO:0003735
23093,SAOUHSC_02509,KEGG_pathway,GO:0005198
23094,SAOUHSC_02509,KEGG_pathway,GO:0005488
23095,SAOUHSC_02509,KEGG_pathway,GO:0005575
23096,SAOUHSC_02509,KEGG_pathway,GO:0005622
23097,SAOUHSC_02509,KEGG_pathway,GO:0005623
23098,SAOUHSC_02509,KEGG_pathway,GO:0005737
23099,SAOUHSC_02509,KEGG_pathway,GO:0005829
23100,SAOUHSC_02509,KEGG_pathway,GO:0005840
23101,SAOUHSC_02509,KEGG_pathway,GO:0006412
23102,SAOUHSC_02509,KEGG_pathway,GO:0006518
23103,SAOUHSC_02509,KEGG_pathway,GO:0006807
23104,SAOUHSC_02509,KEGG_pathway,GO:0008150
23105,SAOUHSC_02509,KEGG_pathway,GO:0008152
23106,SAOUHSC_02509,KEGG_pathway,GO:0009058
23107,SAOUHSC_02509,KEGG_pathway,GO:0009059
23108,SAOUHSC_02509,KEGG_pathway,GO:0009987
23109,SAOUHSC_02509,KEGG_pathway,GO:0010467
23110,SAOUHSC_02509,KEGG_pathway,GO:0015934
23111,SAOUHSC_02509,KEGG_pathway,GO:0019538
23112,SAOUHSC_02509,KEGG_pathway,GO:0022625
23113,SAOUHSC_02509,KEGG_pathway,GO:0022626
23114,SAOUHSC_02509,KEGG_pathway,GO:0032991
23115,SAOUHSC_02509,KEGG_pathway,GO:0034641
23116,SAOUHSC_02509,KEGG_pathway,GO:0034645
23117,SAOUHSC_02509,KEGG_pathway,GO:0043043
23118,SAOUHSC_02509,KEGG_pathway,GO:0043170
23119,SAOUHSC_02509,KEGG_pathway,GO:0043226
23120,SAOUHSC_02509,KEGG_pathway,GO:0043228
23121,SAOUHSC_02509,KEGG_pathway,GO:0043229
23122,SAOUHSC_02509,KEGG_pathway,GO:0043232
23123,SAOUHSC_02509,KEGG_pathway,GO:0043603
23124,SAOUHSC_02509,KEGG_pathway,GO:0043604
23125,SAOUHSC_02509,KEGG_pathway,GO:0044237
23126,SAOUHSC_02509,KEGG_pathway,GO:0044238
23127,SAOUHSC_02509,KEGG_pathway,GO:0044249
23128,SAOUHSC_02509,KEGG_pathway,GO:0044260
23129,SAOUHSC_02509,KEGG_pathway,GO:0044267
23130,SAOUHSC_02509,KEGG_pathway,GO:0044271
23131,SAOUHSC_02509,KEGG_pathway,GO:0044391
23132,SAOUHSC_02509,KEGG_pathway,GO:0044422
23133,SAOUHSC_02509,KEGG_pathway,GO:0044424
23134,SAOUHSC_02509,KEGG_pathway,GO:0044444
23135,SAOUHSC_02509,KEGG_pathway,GO:0044445
23136,SAOUHSC_02509,KEGG_pathway,GO:0044446
23137,SAOUHSC_02509,KEGG_pathway,GO:0044464
23138,SAOUHSC_02509,KEGG_pathway,GO:0071704
23139,SAOUHSC_02509,KEGG_pathway,GO:0097159
